CustomerID,Recency,Frequency,Revenue,Profile
14913.0,35,87,1227.43,Medium Profile
17214.0,59,101,1059.12,Medium Profile
15062.0,70,57,987.86,Medium Profile
12928.0,34,84,2062.7000000000003,Medium Profile
12577.0,34,146,626.6,Low Profile
16607.0,17,172,3347.71,Low Profile
13317.0,65,124,2273.68,Medium Profile
13890.0,0,110,1883.81,Low Profile
17001.0,0,169,3989.57,Low Profile
15482.0,15,97,10879.76,Medium Profile
13021.0,3,131,2616.38,Low Profile
14841.0,52,138,3295.76,Medium Profile
16985.0,16,120,5464.12,Low Profile
14414.0,91,97,1496.98,Medium Profile
15563.0,21,113,1400.44,Medium Profile
16470.0,51,164,752.77,Medium Profile
14878.0,12,122,1476.09,Medium Profile
12877.0,3,154,1535.77,Medium Profile
15394.0,9,85,2183.54,Medium Profile
14621.0,0,92,1788.36,Medium Profile
14309.0,7,117,2352.53,Low Profile
17288.0,8,140,1417.63,Medium Profile
15157.0,3,125,1936.07,Low Profile
17744.0,3,136,2322.4,Low Profile
16316.0,63,151,2938.91,Medium Profile
15620.0,56,100,1553.18,Medium Profile
16560.0,26,57,841.41,Medium Profile
15366.0,74,44,602.51,Medium Profile
16271.0,2,130,1404.64,Medium Profile
14334.0,16,162,2552.21,Low Profile
15197.0,10,32,1079.61,Medium Profile
17848.0,80,51,901.2,Medium Profile
12348.0,74,31,1797.24,Medium Profile
14560.0,6,74,2237.77,Medium Profile
12931.0,21,82,42055.96,Medium Profile
13627.0,58,92,1638.47,Medium Profile
12782.0,4,103,2330.92,Low Profile
16711.0,2,22,1651.03,Medium Profile
12726.0,27,124,2609.1,Low Profile
17888.0,20,65,716.0,Medium Profile
17007.0,50,52,889.9300000000001,Medium Profile
12691.0,27,32,1035.8,Medium Profile
16885.0,14,96,450.41,Medium Profile
17913.0,58,58,408.65,Medium Profile
12668.0,11,161,3807.15,Low Profile
18245.0,6,175,2567.06,Low Profile
16153.0,49,89,1824.23,Medium Profile
12944.0,35,30,604.51,Low Profile
12721.0,31,161,2656.13,Low Profile
13104.0,2,20,1098.48,Medium Profile
14113.0,3,34,1840.42,Low Profile
15312.0,74,47,924.85,Medium Profile
17621.0,20,26,1379.9,Medium Profile
17090.0,3,61,1974.65,Medium Profile
15527.0,18,162,2428.53,Low Profile
18097.0,7,106,2662.4,Low Profile
12423.0,0,125,1859.31,Low Profile
12678.0,41,165,17628.46,Low Profile
15208.0,0,42,870.12,Medium Profile
16996.0,29,37,1456.96,Medium Profile
17306.0,10,66,8631.31,Medium Profile
14737.0,3,17,1164.55,Medium Profile
13029.0,30,10,1247.5,Medium Profile
13487.0,57,34,575.4,Medium Profile
13953.0,6,20,3515.68,Low Profile
14533.0,24,62,1949.72,Medium Profile
15587.0,49,9,913.68,Medium Profile
13817.0,28,24,382.98,Low Profile
13165.0,45,42,1021.48,Medium Profile
13313.0,21,78,1555.32,Medium Profile
16875.0,66,112,2095.53,Medium Profile
13397.0,72,38,1544.13,Medium Profile
12483.0,16,75,2484.98,Medium Profile
15164.0,68,101,824.58,Medium Profile
14732.0,7,147,2702.49,Low Profile
14553.0,18,113,859.27,Medium Profile
15841.0,72,47,1224.06,Medium Profile
13629.0,22,59,7792.36,Medium Profile
16600.0,3,62,813.52,Medium Profile
16532.0,17,4,6748.8,Low Profile
17368.0,22,107,1878.87,Low Profile
14618.0,8,16,553.44,Low Profile
14258.0,8,111,12669.98,Low Profile
16676.0,33,89,1592.12,Medium Profile
12413.0,66,38,758.1,Medium Profile
14312.0,46,87,1611.59,Medium Profile
15845.0,17,138,3711.77,Low Profile
12530.0,59,66,1662.28,Medium Profile
13750.0,53,24,1647.26,Medium Profile
18198.0,3,159,5425.56,Low Profile
18179.0,8,90,1793.17,Medium Profile
13233.0,73,43,605.12,Medium Profile
12480.0,27,154,3281.63,Low Profile
13183.0,7,94,3957.78,Medium Profile
17095.0,22,74,1324.16,Medium Profile
12939.0,63,47,11581.8,Medium Profile
15611.0,9,43,1591.45,Medium Profile
17114.0,5,123,801.12,Medium Profile
14761.0,58,11,255.9,Medium Profile
17555.0,19,105,480.31,Low Profile
16735.0,78,116,2247.41,Medium Profile
16833.0,0,47,1106.53,Medium Profile
17800.0,36,103,1187.21,Medium Profile
16748.0,17,69,1515.9,Medium Profile
13565.0,18,38,240.22,Low Profile
15799.0,75,98,884.14,Medium Profile
14794.0,2,80,1319.91,Medium Profile
16350.0,20,57,1116.47,Medium Profile
12500.0,22,61,4257.82,Medium Profile
18171.0,58,54,1231.31,Medium Profile
12524.0,8,144,4485.72,Low Profile
14321.0,10,123,1530.75,Medium Profile
14229.0,51,40,1547.2,Medium Profile
13107.0,43,58,1531.62,Medium Profile
16497.0,49,136,2965.69,Low Profile
16303.0,25,162,5360.63,Low Profile
15281.0,58,139,2332.15,Medium Profile
13473.0,60,21,422.64,Medium Profile
12393.0,71,64,1582.6,Medium Profile
15370.0,40,94,2386.05,Medium Profile
14209.0,10,87,2073.43,Medium Profile
16042.0,21,70,1177.47,Medium Profile
12728.0,70,46,836.33,Medium Profile
13784.0,9,31,2462.79,Low Profile
12724.0,4,53,1031.41,Medium Profile
13862.0,17,139,2209.36,Low Profile
16235.0,40,46,867.31,Medium Profile
12523.0,18,106,1789.77,Low Profile
16359.0,6,66,1750.92,Medium Profile
16554.0,41,52,837.1,Medium Profile
15939.0,89,76,6115.01,Medium Profile
14715.0,24,71,867.38,Medium Profile
14514.0,60,69,990.2,Medium Profile
14167.0,38,50,562.59,Medium Profile
16500.0,4,11,400.86,Low Profile
12951.0,8,63,1064.07,Medium Profile
15835.0,43,50,954.09,Medium Profile
13993.0,42,121,3466.36,Low Profile
13246.0,17,136,1961.52,Low Profile
15687.0,8,166,2993.1,Low Profile
12578.0,20,114,2794.51,Low Profile
16493.0,79,56,1351.63,Medium Profile
15626.0,74,49,675.8,Medium Profile
14175.0,59,149,3222.3,Medium Profile
16206.0,54,63,537.0600000000001,Medium Profile
13782.0,12,113,908.86,Medium Profile
12924.0,87,30,933.7,Medium Profile
16593.0,50,27,330.03,Low Profile
13064.0,12,68,1105.59,Medium Profile
13048.0,13,135,1819.41,Low Profile
17064.0,58,61,855.45,Medium Profile
15673.0,87,138,2726.23,Medium Profile
14976.0,56,72,790.86,Medium Profile
12388.0,15,100,2780.66,Low Profile
15696.0,32,168,2711.11,Low Profile
12673.0,4,42,610.52,Medium Profile
17988.0,11,38,201.12,Low Profile
12820.0,2,59,942.34,Medium Profile
14101.0,73,35,5976.79,Medium Profile
14657.0,17,126,848.22,Medium Profile
17018.0,40,16,920.1,Medium Profile
12356.0,22,59,2811.43,Medium Profile
12527.0,81,18,348.71000000000004,Medium Profile
14428.0,6,137,1224.06,Medium Profile
15606.0,60,77,2920.16,Medium Profile
13310.0,27,72,1132.03,Medium Profile
15831.0,57,66,794.64,Medium Profile
14916.0,70,77,1268.98,Medium Profile
13502.0,16,18,292.0,Low Profile
14784.0,25,15,289.99,Low Profile
17418.0,41,30,463.46,Low Profile
16321.0,71,12,373.65,Medium Profile
17771.0,56,54,245.81,Medium Profile
16912.0,28,100,2555.58,Low Profile
12594.0,37,118,3338.2200000000003,Low Profile
12664.0,7,37,4881.88,Low Profile
16618.0,30,96,2647.59,Medium Profile
12970.0,6,129,405.47,Low Profile
16085.0,22,167,981.51,Medium Profile
12727.0,10,139,3980.7,Low Profile
13068.0,9,2,344.0,Low Profile
15497.0,17,15,1262.2,Medium Profile
18161.0,14,80,1618.69,Medium Profile
18136.0,62,38,784.33,Medium Profile
16660.0,15,16,1267.65,Medium Profile
13396.0,28,43,1360.99,Medium Profile
15179.0,17,93,2206.95,Medium Profile
12935.0,1,129,2160.7,Low Profile
16730.0,51,82,743.11,Medium Profile
14541.0,58,105,1453.35,Medium Profile
12421.0,15,45,807.04,Medium Profile
13901.0,71,149,2867.2,Medium Profile
14257.0,63,106,3099.7200000000003,Medium Profile
15218.0,10,166,5756.89,Low Profile
15110.0,23,35,996.1,Medium Profile
15967.0,22,80,397.68,Medium Profile
13815.0,21,176,4027.36,Low Profile
18008.0,69,30,2116.19,Medium Profile
15339.0,65,86,574.07,Medium Profile
12854.0,78,109,1316.25,Medium Profile
14341.0,44,128,2166.98,Low Profile
13168.0,35,126,1299.59,Medium Profile
17515.0,30,87,639.02,Medium Profile
17082.0,32,81,2003.85,Medium Profile
12609.0,77,60,1126.85,Medium Profile
13049.0,63,14,656.6800000000001,Medium Profile
13405.0,73,27,572.451,Medium Profile
16043.0,37,39,773.99,Medium Profile
14233.0,48,35,1462.72,Medium Profile
17075.0,17,77,834.12,Medium Profile
17027.0,78,148,877.5600000000001,Medium Profile
17786.0,84,68,266.85,Medium Profile
15227.0,36,58,1219.4,Medium Profile
12997.0,21,59,1226.89,Medium Profile
16918.0,49,128,1068.82,Medium Profile
16882.0,66,39,705.12,Medium Profile
16496.0,8,95,1599.52,Medium Profile
17311.0,77,55,1384.85,Medium Profile
16949.0,3,60,1286.27,Medium Profile
14970.0,67,34,1592.06,Medium Profile
12645.0,33,73,1775.18,Medium Profile
14738.0,42,54,1314.45,Medium Profile
17540.0,24,25,578.9,Low Profile
14239.0,42,112,2380.85,Low Profile
15549.0,76,114,1681.46,Medium Profile
15864.0,21,20,1936.32,Low Profile
14662.0,28,157,741.37,Medium Profile
17180.0,55,125,783.97,Medium Profile
13552.0,65,109,3740.07,Medium Profile
13538.0,42,25,1280.85,Medium Profile
13141.0,84,135,2388.75,Medium Profile
15365.0,25,114,2314.32,Low Profile
17329.0,13,33,523.11,Low Profile
14805.0,14,46,546.4,Medium Profile
15579.0,68,48,327.6,Medium Profile
14595.0,19,102,1740.6,Low Profile
12528.0,8,92,1933.48,Medium Profile
17314.0,24,131,2527.92,Low Profile
17373.0,39,57,646.92,Medium Profile
14467.0,17,89,596.26,Medium Profile
14776.0,50,117,2538.3,Low Profile
16407.0,12,168,2079.68,Low Profile
12778.0,19,50,822.23,Medium Profile
15240.0,44,78,1706.57,Medium Profile
17147.0,22,81,1714.59,Medium Profile
13881.0,3,178,17159.52,Low Profile
16570.0,14,126,3738.4,Low Profile
16612.0,32,66,1187.66,Medium Profile
12836.0,58,174,2610.36,Medium Profile
13939.0,22,45,568.55,Medium Profile
13606.0,28,40,276.75,Low Profile
15203.0,25,142,1827.8,Low Profile
16515.0,51,111,1624.14,Medium Profile
12775.0,16,66,1386.04,Medium Profile
15981.0,24,97,3408.48,Medium Profile
17376.0,70,24,203.2,Medium Profile
13110.0,30,145,1488.67,Medium Profile
12676.0,24,45,1331.39,Medium Profile
15971.0,17,35,4199.85,Low Profile
14665.0,60,90,1835.7,Medium Profile
16156.0,8,128,3092.04,Low Profile
13728.0,36,63,1016.14,Medium Profile
13894.0,23,27,564.62,Low Profile
13824.0,32,46,1698.94,Medium Profile
15270.0,15,41,2379.49,Low Profile
14188.0,30,65,2054.36,Medium Profile
18017.0,80,3,523.0,Medium Profile
15421.0,58,53,950.36,Medium Profile
14798.0,52,12,173.74,Medium Profile
12990.0,30,13,409.5,Low Profile
17071.0,27,140,2429.03,Low Profile
13394.0,1,155,2520.02,Low Profile
16333.0,7,45,26626.8,Medium Profile
17672.0,49,110,3178.17,Low Profile
12464.0,9,29,1212.05,Medium Profile
14540.0,9,71,952.66,Medium Profile
13539.0,85,37,631.34,Medium Profile
13208.0,58,148,1217.65,Medium Profile
17929.0,10,5,843.0,Medium Profile
13725.0,49,104,1980.56,Low Profile
13309.0,6,107,1456.79,Medium Profile
12842.0,69,34,1118.99,Medium Profile
15199.0,58,13,1268.7,Medium Profile
13911.0,56,148,2580.91,Medium Profile
14842.0,43,145,2824.69,Low Profile
15781.0,24,20,345.46,Low Profile
17302.0,14,79,1135.63,Medium Profile
17162.0,28,104,1715.46,Low Profile
15407.0,33,148,1046.74,Medium Profile
16332.0,27,151,1582.8,Medium Profile
14475.0,71,42,925.85,Medium Profile
12576.0,35,88,1315.83,Medium Profile
12599.0,28,62,1032.58,Medium Profile
13590.0,10,87,1981.92,Medium Profile
17537.0,29,74,887.67,Medium Profile
12462.0,18,62,1189.59,Medium Profile
17940.0,48,18,4020.04,Low Profile
15809.0,35,35,515.77,Low Profile
16027.0,91,16,934.62,Medium Profile
18230.0,8,86,2810.2000000000003,Medium Profile
15796.0,0,132,2708.61,Low Profile
14555.0,56,19,312.54,Medium Profile
17705.0,2,103,1823.52,Low Profile
17512.0,28,105,2924.99,Low Profile
15550.0,3,61,575.63,Medium Profile
13875.0,53,104,1786.79,Medium Profile
15406.0,30,53,510.71,Medium Profile
16434.0,28,107,1511.8,Medium Profile
13171.0,21,46,468.41,Medium Profile
17255.0,40,74,291.48,Medium Profile
17667.0,65,117,2055.51,Medium Profile
14631.0,50,41,1006.98,Medium Profile
13381.0,31,172,3639.31,Low Profile
13717.0,31,102,1445.01,Medium Profile
13157.0,48,87,1741.22,Medium Profile
14644.0,67,26,830.76,Medium Profile
12993.0,22,27,414.76,Low Profile
16979.0,3,89,1852.0,Medium Profile
17612.0,52,135,2048.45,Medium Profile
14035.0,28,66,1428.02,Medium Profile
13623.0,30,78,727.74,Medium Profile
14477.0,19,10,1309.6,Medium Profile
14897.0,7,55,1366.38,Medium Profile
15810.0,78,89,1391.98,Medium Profile
12455.0,72,90,2466.86,Medium Profile
16126.0,28,117,6287.77,Low Profile
14609.0,71,4,601.56,Medium Profile
12823.0,74,5,1759.5,Medium Profile
12352.0,35,85,2506.04,Medium Profile
12372.0,71,52,1298.04,Medium Profile
14944.0,29,170,5900.25,Low Profile
14959.0,63,59,695.42,Medium Profile
17422.0,15,117,1979.37,Low Profile
17175.0,43,63,1443.69,Medium Profile
18257.0,38,118,2337.63,Low Profile
14754.0,44,41,638.05,Low Profile
12654.0,10,38,601.98,Low Profile
15903.0,9,74,5126.76,Medium Profile
15785.0,32,83,2328.9700000000003,Medium Profile
14379.0,43,46,348.1,Medium Profile
14211.0,52,112,2241.1,Medium Profile
15228.0,65,125,3386.71,Medium Profile
13012.0,8,88,1646.84,Medium Profile
16182.0,71,28,6617.65,Medium Profile
13904.0,36,26,332.64,Low Profile
15755.0,9,141,2364.25,Low Profile
16566.0,14,18,614.66,Low Profile
16466.0,33,146,1595.96,Medium Profile
18094.0,81,70,3017.3,Medium Profile
15129.0,49,84,3447.4,Medium Profile
17361.0,48,29,488.2,Low Profile
18155.0,74,25,371.62,Medium Profile
15321.0,70,95,2748.31,Medium Profile
13477.0,37,79,1454.58,Medium Profile
15065.0,37,155,3158.13,Low Profile
13410.0,23,28,1003.06,Medium Profile
16441.0,66,24,381.2,Medium Profile
16014.0,37,138,646.83,Low Profile
14520.0,1,4,270.6,Low Profile
13038.0,79,28,908.46,Medium Profile
17002.0,85,49,1493.73,Medium Profile
15722.0,35,67,2211.21,Medium Profile
17442.0,36,135,2248.56,Low Profile
18188.0,14,71,2001.04,Medium Profile
16573.0,84,42,663.61,Medium Profile
13421.0,39,102,1833.71,Low Profile
13184.0,14,179,1668.95,Low Profile
13804.0,30,135,2588.39,Low Profile
16394.0,56,83,1555.34,Medium Profile
17711.0,10,23,385.1,Low Profile
13865.0,57,30,501.56,Medium Profile
14289.0,8,47,911.26,Medium Profile
16208.0,44,66,664.26,Medium Profile
17063.0,20,78,1461.14,Medium Profile
13149.0,13,86,1676.06,Medium Profile
15932.0,3,115,2495.87,Low Profile
14004.0,42,171,4582.64,Low Profile
15974.0,38,176,3442.15,Low Profile
17830.0,1,23,398.7,Low Profile
17867.0,29,68,1157.87,Medium Profile
14880.0,76,46,690.59,Medium Profile
13118.0,19,79,1197.81,Medium Profile
15121.0,49,28,457.72,Low Profile
15847.0,37,22,389.27,Low Profile
12633.0,58,101,2163.98,Medium Profile
13870.0,1,115,2770.94,Low Profile
17034.0,15,30,745.52,Medium Profile
15712.0,8,53,1072.36,Medium Profile
13362.0,8,166,3090.74,Low Profile
14470.0,11,43,461.19,Medium Profile
17388.0,77,15,1259.56,Medium Profile
16841.0,36,116,1869.82,Low Profile
13666.0,59,12,84.65,Medium Profile
13792.0,65,13,195.55,Medium Profile
17663.0,25,86,1802.91,Medium Profile
15990.0,43,52,792.11,Medium Profile
14147.0,77,5,483.4,Medium Profile
15951.0,8,41,708.22,Medium Profile
13971.0,18,149,2758.26,Low Profile
17516.0,14,135,764.88,Medium Profile
13630.0,4,71,2031.78,Medium Profile
14157.0,19,46,424.89,Medium Profile
13636.0,36,63,949.12,Medium Profile
12781.0,63,25,826.74,Medium Profile
16057.0,15,121,2263.12,Low Profile
16992.0,10,93,1614.31,Medium Profile
12458.0,70,38,947.4,Medium Profile
12598.0,9,132,3023.08,Low Profile
14227.0,25,175,3350.96,Low Profile
16668.0,14,20,306.72,Low Profile
16667.0,67,52,567.1800000000001,Medium Profile
13509.0,8,44,979.72,Medium Profile
15874.0,63,120,4405.88,Medium Profile
13292.0,38,31,578.9399999999999,Low Profile
15656.0,44,47,748.5,Medium Profile
16518.0,60,40,484.32,Medium Profile
17462.0,59,27,675.69,Medium Profile
16462.0,73,3,136.0,Medium Profile
16915.0,8,57,621.6800000000001,Medium Profile
15241.0,66,110,1756.44,Medium Profile
12933.0,23,106,607.53,Low Profile
12679.0,58,48,1113.02,Medium Profile
16212.0,18,41,690.34,Medium Profile
13884.0,6,59,787.6,Medium Profile
14676.0,30,42,2548.24,Medium Profile
16389.0,52,34,1382.07,Medium Profile
14292.0,7,100,4871.93,Low Profile
16678.0,2,163,3109.99,Low Profile
14934.0,81,87,1890.94,Medium Profile
15067.0,77,82,1744.76,Medium Profile
16128.0,17,89,1880.22,Medium Profile
14473.0,73,7,234.34000000000003,Medium Profile
15031.0,3,110,653.19,Low Profile
15636.0,89,25,724.76,Medium Profile
17738.0,18,97,1879.05,Medium Profile
16571.0,26,87,1421.69,Medium Profile
16709.0,84,79,3029.87,Medium Profile
17856.0,1,15,1418.03,Medium Profile
15053.0,4,69,693.95,Medium Profile
17700.0,16,142,2534.64,Low Profile
15393.0,15,12,231.86,Low Profile
13014.0,10,110,3466.28,Low Profile
12541.0,29,52,981.18,Medium Profile
15220.0,51,117,1778.96,Medium Profile
14447.0,18,70,1163.23,Medium Profile
13557.0,27,34,584.06,Low Profile
14995.0,38,60,231.98,Medium Profile
16414.0,21,7,126.25,Low Profile
15681.0,24,53,1426.16,Medium Profile
15675.0,80,21,323.69,Medium Profile
12584.0,3,96,2338.15,Medium Profile
15400.0,91,12,716.2,Medium Profile
18211.0,25,42,600.07,Medium Profile
14504.0,46,107,673.26,Medium Profile
14915.0,90,12,307.48,Medium Profile
16136.0,59,37,709.38,Medium Profile
13344.0,67,116,2511.69,Medium Profile
16621.0,51,29,813.48,Medium Profile
16225.0,44,134,1096.32,Medium Profile
14214.0,30,67,1004.38,Medium Profile
15026.0,79,61,469.0,Medium Profile
17092.0,49,124,1774.03,Low Profile
17817.0,3,33,387.68,Low Profile
15764.0,87,180,3279.97,Medium Profile
15806.0,45,31,784.58,Medium Profile
15819.0,48,123,1905.45,Low Profile
13340.0,44,134,10736.48,Low Profile
13908.0,79,122,2369.55,Medium Profile
13373.0,60,158,3312.25,Medium Profile
16495.0,2,88,648.26,Medium Profile
14336.0,16,90,1614.91,Medium Profile
14507.0,23,95,1367.88,Medium Profile
12759.0,51,95,1531.44,Medium Profile
15206.0,9,9,420.3,Low Profile
14112.0,22,160,2915.15,Low Profile
13026.0,0,40,975.36,Medium Profile
17864.0,12,90,554.85,Medium Profile
15367.0,56,95,1877.59,Medium Profile
15632.0,15,167,3285.31,Low Profile
14297.0,17,62,1305.33,Medium Profile
13899.0,15,19,388.52,Low Profile
18173.0,86,31,2106.84,Medium Profile
14854.0,77,126,2740.03,Medium Profile
14064.0,28,77,1334.34,Medium Profile
16080.0,81,10,217.16,Medium Profile
16778.0,73,16,245.94,Medium Profile
14077.0,40,42,499.42,Medium Profile
16475.0,87,28,544.3,Medium Profile
13265.0,52,90,2092.66,Medium Profile
12520.0,78,152,2634.26,Medium Profile
18149.0,50,16,612.0799999999999,Low Profile
13654.0,42,166,2707.33,Low Profile
16652.0,58,118,6773.97,Medium Profile
17164.0,32,144,2467.35,Low Profile
17351.0,35,27,587.15,Low Profile
16768.0,47,54,478.09,Medium Profile
16693.0,68,59,477.86,Medium Profile
13956.0,4,147,1019.27,Medium Profile
15671.0,18,78,2657.13,Medium Profile
15125.0,24,127,11528.48,Low Profile
16871.0,21,137,2812.34,Low Profile
12901.0,8,116,17654.54,Low Profile
16804.0,22,60,536.99,Medium Profile
13499.0,17,42,1159.11,Medium Profile
14193.0,67,42,853.39,Medium Profile
15181.0,65,16,689.4799999999999,Medium Profile
17080.0,21,8,287.62,Low Profile
15106.0,17,100,1422.52,Medium Profile
14226.0,28,66,2214.79,Medium Profile
12994.0,3,61,974.42,Medium Profile
14636.0,35,28,609.85,Low Profile
16040.0,64,65,1313.55,Medium Profile
15793.0,14,12,965.61,Medium Profile
12849.0,30,48,1010.29,Medium Profile
16383.0,74,98,643.76,Medium Profile
15030.0,71,7,518.28,Medium Profile
12435.0,79,36,7829.89,Medium Profile
12955.0,0,180,4757.16,Low Profile
18189.0,77,68,1090.24,Medium Profile
13946.0,78,11,561.5699999999999,Medium Profile
13650.0,16,96,1836.34,Medium Profile
12937.0,14,120,1504.27,Medium Profile
18210.0,1,134,2621.38,Low Profile
14110.0,3,156,5683.15,Low Profile
16672.0,1,114,8134.94,Low Profile
16511.0,21,159,918.33,Medium Profile
13591.0,64,58,1117.13,Medium Profile
16626.0,0,179,4413.1,Low Profile
18270.0,37,11,283.15,Low Profile
14315.0,44,101,2481.13,Low Profile
17921.0,63,142,820.23,Medium Profile
16023.0,45,101,719.81,Medium Profile
17133.0,15,27,4892.240000000001,Low Profile
17043.0,31,102,1735.18,Low Profile
13046.0,30,35,629.31,Low Profile
12948.0,15,116,2064.95,Low Profile
16444.0,45,84,654.67,Medium Profile
14232.0,42,115,2048.07,Low Profile
12407.0,49,77,1708.12,Medium Profile
13592.0,35,16,247.96,Low Profile
15140.0,51,80,2354.25,Medium Profile
12843.0,65,103,1702.26,Medium Profile
14408.0,10,106,2599.03,Low Profile
14205.0,16,24,466.7,Low Profile
15452.0,29,56,528.48,Medium Profile
14223.0,91,60,991.13,Medium Profile
15669.0,39,33,684.34,Medium Profile
16384.0,89,33,584.5,Medium Profile
16036.0,86,55,758.92,Medium Profile
15132.0,17,52,977.93,Medium Profile
17272.0,41,114,2148.63,Low Profile
16374.0,65,109,466.73,Medium Profile
13196.0,10,110,1797.78,Low Profile
16809.0,22,149,914.69,Medium Profile
12613.0,56,153,3344.38,Medium Profile
17733.0,38,35,692.19,Medium Profile
15410.0,83,122,3450.84,Medium Profile
15449.0,25,60,974.52,Medium Profile
17096.0,14,48,1022.13,Medium Profile
12604.0,78,16,254.18,Medium Profile
17411.0,11,41,778.94,Medium Profile
16308.0,37,4,2560.0,Low Profile
14607.0,15,81,16209.5,Medium Profile
13249.0,91,23,711.41,Medium Profile
14075.0,4,43,942.26,Medium Profile
17250.0,3,56,381.97,Medium Profile
17966.0,37,68,1098.43,Medium Profile
14129.0,1,52,1123.86,Medium Profile
15651.0,36,32,646.3,Low Profile
13035.0,73,27,921.88,Medium Profile
17644.0,0,157,2895.64,Low Profile
16620.0,3,9,178.96,Low Profile
12434.0,84,50,806.14,Medium Profile
14235.0,74,79,3144.86,Medium Profile
17754.0,0,89,1664.65,Medium Profile
12408.0,32,105,2888.55,Low Profile
15815.0,63,49,2100.6,Medium Profile
13695.0,30,90,2504.13,Medium Profile
17979.0,35,138,732.41,Medium Profile
13139.0,15,170,5064.94,Low Profile
12545.0,74,50,1000.39,Medium Profile
13662.0,85,52,881.26,Medium Profile
13743.0,2,41,1341.6,Medium Profile
18273.0,1,3,204.0,Low Profile
16777.0,79,48,222.62,Medium Profile
13481.0,45,109,1804.56,Low Profile
16245.0,23,90,1413.66,Medium Profile
13760.0,53,57,286.79,Medium Profile
15068.0,45,104,553.36,Low Profile
14538.0,64,19,388.25,Medium Profile
14851.0,22,28,511.35,Low Profile
18177.0,30,73,1340.87,Medium Profile
14128.0,60,46,637.5,Medium Profile
14441.0,0,51,1712.89,Medium Profile
15906.0,19,150,1567.69,Medium Profile
16253.0,66,123,3683.86,Medium Profile
13588.0,15,174,2478.95,Low Profile
12456.0,43,125,3181.04,Low Profile
15674.0,72,114,2446.6,Medium Profile
17594.0,84,50,993.18,Medium Profile
13316.0,36,86,5732.93,Medium Profile
16584.0,79,28,936.08,Medium Profile
14272.0,73,33,437.96,Medium Profile
15980.0,88,43,2398.86,Medium Profile
17088.0,27,115,1991.01,Low Profile
14790.0,16,46,745.06,Medium Profile
16386.0,28,81,302.57,Medium Profile
14818.0,73,48,657.8,Medium Profile
12909.0,39,91,2178.67,Medium Profile
12619.0,15,90,3641.24,Medium Profile
16681.0,72,44,1770.34,Medium Profile
13573.0,49,25,290.25,Low Profile
13883.0,10,142,2674.48,Low Profile
13918.0,49,30,1212.84,Medium Profile
18263.0,25,61,1213.16,Medium Profile
16960.0,38,101,507.05,Low Profile
14852.0,57,143,2836.69,Medium Profile
13169.0,63,13,712.88,Medium Profile
14023.0,6,31,584.07,Low Profile
17669.0,42,68,3406.7200000000003,Medium Profile
17648.0,60,91,1797.5,Medium Profile
16224.0,56,96,1295.3,Medium Profile
17886.0,31,102,869.28,Medium Profile
15289.0,28,58,939.78,Medium Profile
13015.0,52,175,3339.64,Medium Profile
16906.0,81,86,559.59,Medium Profile
16170.0,50,125,1885.05,Low Profile
15244.0,64,34,631.57,Medium Profile
15145.0,3,67,1194.73,Medium Profile
13525.0,14,6,628.78,Low Profile
17783.0,71,67,283.47,Medium Profile
13515.0,72,59,891.12,Medium Profile
15201.0,86,69,1236.54,Medium Profile
16031.0,91,98,547.9,Medium Profile
17042.0,2,97,1036.58,Medium Profile
13771.0,63,119,2634.45,Medium Profile
18272.0,2,166,3078.58,Low Profile
14912.0,16,27,867.85,Medium Profile
15530.0,21,107,1497.31,Medium Profile
13950.0,10,35,745.06,Medium Profile
13892.0,26,27,632.97,Low Profile
16209.0,88,46,2262.62,Medium Profile
15754.0,50,28,458.57,Low Profile
16469.0,23,171,625.42,Low Profile
17928.0,44,23,212.54,Low Profile
16261.0,16,119,728.54,Medium Profile
17883.0,2,142,664.34,Low Profile
13995.0,14,86,1393.69,Medium Profile
18040.0,18,19,357.20000000000005,Low Profile
16837.0,30,165,3170.98,Low Profile
16325.0,46,18,594.24,Low Profile
13962.0,21,11,169.55,Low Profile
18036.0,31,94,403.12,Medium Profile
13562.0,81,82,1799.33,Medium Profile
17054.0,27,83,1356.33,Medium Profile
13632.0,24,145,2118.93,Low Profile
16188.0,44,67,981.86,Medium Profile
15214.0,1,110,1661.44,Low Profile
15737.0,14,71,1188.12,Medium Profile
18080.0,18,2,1231.5,Medium Profile
12701.0,79,53,797.71,Medium Profile
12596.0,50,27,618.27,Low Profile
14273.0,50,29,559.97,Low Profile
13549.0,25,51,918.2,Medium Profile
15414.0,9,39,774.9000000000001,Medium Profile
13203.0,9,57,869.46,Medium Profile
14628.0,90,24,671.96,Medium Profile
12910.0,22,75,3075.04,Medium Profile
13577.0,24,83,1687.6,Medium Profile
15251.0,8,111,10484.99,Low Profile
14111.0,13,10,692.85,Medium Profile
12463.0,52,83,1344.78,Medium Profile
14844.0,63,130,3189.81,Medium Profile
14931.0,4,41,1257.68,Medium Profile
18236.0,29,49,882.24,Medium Profile
15134.0,14,73,1387.99,Medium Profile
13544.0,39,78,276.06,Medium Profile
14262.0,7,143,2618.23,Low Profile
13134.0,85,98,1793.58,Medium Profile
16966.0,7,28,2154.97,Low Profile
14834.0,17,67,1720.3,Medium Profile
16131.0,51,78,3506.54,Medium Profile
17058.0,81,62,1179.89,Medium Profile
13772.0,33,173,1122.63,Medium Profile
